thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),genericItemIntroText (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),priceRange
https://www.ovations.com.au/speakers/alexander-sandy-moore,https://www.ovations.com.au/speakers/alexander-sandy-moore,Alexander (Sandy) Moore,"Alexander (Sandy) Moore is considered one of the foremost experts and speakers on Franchising and Real Estate in the Asian Region. After a number of years in leisure and QSR management for two multi-national companies in Australia, Sandy made a sea change to the world of Real Estate in 1989 and joined Australasia's largest Franchise Real Estate firm LJ Hooker. As resident in Bangalore India ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speaker-filter-search-results/speakers/Franchise,FRANCHISE,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Management,MANAGEMENT,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/andrew-gray,https://www.ovations.com.au/speakers/andrew-gray,Andrew Gray,"Andrew is a Senior Facilitator with Melbourne Playback Theatre. He shapes and crafts compelling stories to inspire both individuals and organisations. Andrew is passionate about bringing out the best in each individual, team and organisation he works with. An exceptional service background, married with a charismatic communication style and a trusted ability to work with diverse organisations, ...",https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,,,,,,,3500-5000
,https://www.ovations.com.au/speakers/madeleine-shaw,Madeleine Shaw,"Madeleine Shaw is a Senior Consultant with The Resilience Institute. In her previous career as a lawyer with leading law firms in Sydney and San Francisco, and then a major multinational corporation, Madeleine had up-close and personal experience of the benefits of resilience. MadeleineÃ¢Â€Â™s official first steps along the path to resilience began as a participant in a Resilience Institute ...",https://www.ovations.com.au/speakers/ceo-entrepreneur,CEOS / ENTREPRENEURS,https://www.ovations.com.au/speakers/change,CHANGE,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/trevor-russell,https://www.ovations.com.au/speakers/trevor-russell,Trevor Russell,"Business Strategist, Sales and Team Trainer, Executive Mentor, Keynote Speaker and Motivational Trainer Trevor is a highly skilled and experienced business strategist, mentor, sales and team trainer, motivator author and professional keynote speaker. He is highly motivated and works to bring the best out in the directors, leaders, and managers and professional executives he works with. Work ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/customer-service,CUSTOMER SERVICE / LOYALTY,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/sales,SALES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/adam-odonnell,https://www.ovations.com.au/speakers/adam-odonnell,Adam O'Donnell,"Adam O'Donnell has been charged by a herd of elephants, slept on by a yak and shared a trench with a large, and as-yet unidentified, snake - all in a days work for a soldier in the SAS. His service has taken him from peacekeeping in Bosnia to combat operations in Afghanistan, and from the freezing heights of Mt Everest to the scorching heat of Africa. All this as he trained relentlessly to maintai ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/corporate-culture,CORPORATE CULTURE,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/mandy-johnson,https://www.ovations.com.au/speakers/mandy-johnson,Mandy Johnson,"Mandy Johnson is a best-selling business author and the former UK Director of global travel giant, Flight Centre Limited. An active speaker, advisor and executive educator to both public and private companies, Mandy's focus is on how innovative people practices transform organisations and achieve extraordinary results. She contributes regular articles to business media and has been interviewed ...",https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,https://www.ovations.com.au/speakers/education,EDUCATION,,https://www.ovations.com.au/speakers/innovation-technology-social-media,INNOVATION / TECHNOLOGY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Media,SOCIAL MEDIA,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/jayjay,https://www.ovations.com.au/speakers/jayjay,JayJay,"From Australia to Japan, USA to India, Jay Jay is fast becoming one of the most in-demand entertainers and emcees on the corporate market today. His ability to walk into a room and engage any type of audience is amazing to see. He mixes in his skill as a magician, comedian and even pickpocket to get audiences engaging and interacting with each other. Having worked with the biggest brands, ov ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/facilitation,FACILITATION / MODERATOR,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/john-novak,https://www.ovations.com.au/speakers/john-novak,John Novak,"Unlocking the power of the mind to reach one's full potential has seen world famous athletes, premiership-winning football teams and the corporate world alike look to the expertise of mind coach John Novak. An author of three books and creator of 'The Boomerang Effect', John has worked as a sports motivator and mind trainer for over 20 years with elite athletes who have earned National, Interna ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/nic-newling,https://www.ovations.com.au/speakers/nic-newling,Nic Newling,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,"An outspoken advocate for mental health, suicide prevention, and sharing personal stories. Nic has reached millions of people through television, live talks, radio, print, and online.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Human%20Resources,HUMAN RESOURCES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/george-halkias,https://www.ovations.com.au/speakers/george-halkias,George Halkias,"George Halkias is a well respected community figure who has supported vulnerable Australians for almost 20 years. With post graduate qualifications in psychology, his experience includes managing a state-wide support service for victims of violent crime and training police graduates in the area of victim rights and support. George is best known for the development of the Big Issue Street Soc ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/andy-kahle,https://www.ovations.com.au/speakers/andy-kahle,Andy Kahle,"Andy Kahle is a bubbly, friendly and energetic person, who attributes her amazing outlook on life to kicking cancer after being told she had an 80% chance of the her aggressive cancer coming back. She proudly stands here today as a 5 year survivor. And yet the was absolutely no way she was going to let her drag racing team paint the little 250km/h Torana pink, choosing to leave it as the unlucky r ...",https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/josh-norbido,https://www.ovations.com.au/speakers/josh-norbido,Josh Norbido,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,"Home grown Australian Illusionist Josh Norbido has been furnishing the minds of audiences with his neoteric & intriguing performances projected through the art of Magic. As you will come to realise, Josh does not only possess the ability to entertain, he seizes guests’ desire to learn and captures quite simply - human curiosity; leading him to local and international recognition.",https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/comedy,COMEDY,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/don-elgin,https://www.ovations.com.au/speakers/don-elgin,Don Elgin,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,"Don Elgin, born without the lower portion of his left leg, is a Paralympian and motivational speaker who inspires audiences worldwide. A triple Paralympic medalist and business founder, Don uses his athletic journey—from winning gold at the 1994 World Championships to managing the 2012 Australian Paralympic team—to motivate others to overcome challenges and achieve their best.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/everald-compton,https://www.ovations.com.au/speakers/everald-compton,Everald Compton,,,,,,"Everald is Chairman of the LONGEVITY FORUM, a not for profit entity established by the eminent think-tank PER CAPITA, which has undertaken the task of implementing the Blueprint for an Ageing Australia. Everald was a Founding Director of National Seniors Australia. He served on its Board of Directors for 35 years and was Chairman for 25 years, retiring in 2010 when he took up a new role as Chairman of the Australian Government’s Advisory Panel on Positive Ageing for three years.",,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/kathy-kelly,https://www.ovations.com.au/speakers/kathy-kelly,Kathy Kelly,,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Social%20Responsibility,SOCIAL RESPONSIBILITY,"In September 2013 my husband Ralph and I, co-founded ‘The Thomas Kelly Youth Foundation’ (TKYF) a charity that was formed following the murder of our 18-year- old son, on his first night out in Kings Cross on a Saturday in July 2012. Making that awful decision to switch off Thomas’ life support, to donating his organs – the media called us the ‘epitome of courage upon courage’.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Women%20in%20Business,WOMEN IN BUSINESS,,,,,,,,,,,,,"murder. From the Supreme Court to the Court of Criminal Appeal to finally the High Court – we knew that amendments had to be made for victims. Advocating to three Attorney General’s over 3 years, amendments and
new laws were introduced.",,3500-5000
https://www.ovations.com.au/speakers/casey-conway,https://www.ovations.com.au/speakers/casey-conway,Casey Conway,,https://www.ovations.com.au/speakers/education,EDUCATION,https://www.ovations.com.au/speakers/sport,SPORT,"Casey Conway is one of Australia’s hottest and most unique properties right now. The former NRL Sydney Roosters player is one of Australia’s few, and most successful, Aboriginal male models, having starred in campaigns for Sluggers swimwear, aussieBum apparel and BLK performance apparel.",https://www.ovations.com.au/speaker-filter-search-results/speakers/Diversity,DIVERSITY,https://www.ovations.com.au/speaker-filter-search-results/speakers/Indigenous%20Affairs,INDIGENOUS AFFAIRS,,,,,,,,,,,,,3500-5000
